"Wine";"link";"Link_wine"
"Pietra Rossa Vino Nobile di Montepulciano 2015";"https://www.vivino.com/IT/en/contucci-pietra-rossa-vino-nobile-di-montepulciano-2015/w/18185";"https://www.wine-searcher.com/find/contucci+pietra+rossa+vino+nobile+di+montepulciano/2015/#t4"
"Poggio Valente 2018";"https://www.vivino.com/IT/en/fattoria-le-pupille-poggio-valente-tuscany-red-wine-2018/w/82694";"https://www.wine-searcher.com/find/fattoria+le+pupille+poggio+valente+tuscany+red+wine/2018/#t4"
"Sergioveto Single Vineyard Chianti Classico Riserva 2018";"https://www.vivino.com/IT/en/rocca-delle-macie-sergioveto-single-vineyard-chianti-classico-riserva-2018/w/7996160";"https://www.wine-searcher.com/find/rocca+delle+macie+sergioveto+single+vineyard+chianti+classico+riserva/2018/#t4"
"Campo di Sasso Insoglio del Cinghiale 2015";"https://www.vivino.com/IT/en/tenuta-campo-di-sasso-campo-di-sasso-insoglio-del-cinghiale-2015/w/59754";"https://www.wine-searcher.com/find/tenuta+campo+di+sasso+campo+di+sasso+insoglio+del+cinghiale/2015/#t4"
"I Quadri Vino Nobile di Montepulciano 2017";"https://www.vivino.com/IT/en/bindella-i-quadri-vino-nobile-di-montepulciano-2017/w/1174293";"https://www.wine-searcher.com/find/bindella+i+quadri+vino+nobile+di+montepulciano/2017/#t4"
"La Sirah 2019";"https://www.vivino.com/IT/en/lenzini-la-sirah-2019/w/3893480";"https://www.wine-searcher.com/find/lenzini+la+sirah/2019/#t4"
"Le Difese 2017";"https://www.vivino.com/IT/en/tenuta-san-guido-le-difese-2017/w/5076";"https://www.wine-searcher.com/find/tenuta+san+guido+le+difese/2017/#t4"
"Il Tarabuso 2018";"https://www.vivino.com/IT/en/fattoria-terre-del-marchesato-il-tarabuso-2018/w/1112459";"https://www.wine-searcher.com/find/fattoria+terre+del+marchesato+il+tarabuso/2018/#t4"
"Benefizio Riserva Pomino Bianco 2019";"https://www.vivino.com/IT/en/castello-pomino-benefizio-riserva-pomino-bianco-2019/w/1127204";"https://www.wine-searcher.com/find/castello+pomino+benefizio+riserva+pomino+bianco/2019/#t4"
"Arcanum Il Fauno di Arcanum 2018";"https://www.vivino.com/IT/en/tenuta-di-arceno-arcanum-il-fauno-di-arcanum-2018/w/1380848";"https://www.wine-searcher.com/find/tenuta+di+arceno+arcanum+il+fauno+di+arcanum/2018/#t4"
"Re Ludio Rosso 2017";"https://www.vivino.com/IT/en/le-novelire-re-ludio-rosso-2017/w/2926680";"https://www.wine-searcher.com/find/le+novelire+re+ludio+rosso/2017/#t4"
"Strada al Sasso Chianti Classico Gran Selezione 2018";"https://www.vivino.com/IT/en/tenuta-di-arceno-strada-al-sasso-chianti-classico-gran-selezione-2018/w/7323248";"https://www.wine-searcher.com/find/tenuta+di+arceno+strada+al+sasso+chianti+classico+gran+selezione/2018/#t4"
"Terre a Mano Carmignano Rosso 2018";"https://www.vivino.com/IT/en/bacchereto-terre-a-mano-carmignano-rosso-2018/w/1209001";"https://www.wine-searcher.com/find/bacchereto+terre+a+mano+carmignano+rosso/2018/#t4"
"Soffocone di Vincigliata Toscana 2019";"https://www.vivino.com/IT/en/bibi-graetz-soffocone-di-vincigliata-toscana-2019/w/88011";"https://www.wine-searcher.com/find/bibi+graetz+soffocone+di+vincigliata+toscana/2019/#t4"
"Antica Chiusina Vino Nobile di Montepulciano 2015";"https://www.vivino.com/IT/en/it-fattoria-del-cerro-antica-chiusina-vino-nobile-di-montepulciano-2015/w/1102060";"https://www.wine-searcher.com/find/it+fattoria+del+cerro+antica+chiusina+vino+nobile+di+montepulciano/2015/#t4"
"Guardione Bolgheri Superiore 2013";"https://www.vivino.com/IT/en/micheletti-guardione-bolgheri-superiore-2013/w/1543244";"https://www.wine-searcher.com/find/micheletti+guardione+bolgheri+superiore/2013/#t4"
"Poggio Rosso Riserva 2010";"https://www.vivino.com/IT/en/san-felice-poggio-rosso-riserva-2010/w/13148";"https://www.wine-searcher.com/find/san+felice+poggio+rosso+riserva/2010/#t4"
"Campogiovanni Brunello di Montalcino 2016";"https://www.vivino.com/IT/en/san-felice-campogiovanni-brunello-di-montalcino-2016/w/1136983";"https://www.wine-searcher.com/find/san+felice+campogiovanni+brunello+di+montalcino/2016/#t4"
"Vigneto Santa Pia Riserva 2016";"https://www.vivino.com/IT/en/la-braccesca-vigneto-santa-pia-riserva-2016/w/2765";"https://www.wine-searcher.com/find/la+braccesca+vigneto+santa+pia+riserva/2016/#t4"
"Fontarca 2016";"https://www.vivino.com/IT/en/tenimenti-d-alessandro-fontarca-2016/w/1259957";"https://www.wine-searcher.com/find/tenimenti+d+alessandro+fontarca/2016/#t4"
"La Mannella Brunello di Montalcino 2011";"https://www.vivino.com/IT/en/cortonesi-la-mannella-la-mannella-brunello-di-montalcino-2011/w/1196515";"https://www.wine-searcher.com/find/cortonesi+la+mannella+la+mannella+brunello+di+montalcino/2011/#t4"
"Sorgente Rosso di Montalcino 2014";"https://www.vivino.com/IT/en/salicutti-sorgente-rosso-di-montalcino-2014/w/1233769";"https://www.wine-searcher.com/find/salicutti+sorgente+rosso+di+montalcino/2014/#t4"
"Podere Ritorti Bolgheri Superiore 2018";"https://www.vivino.com/IT/en/i-luoghi-podere-ritorti-bolgheri-superiore-2018/w/1173108";"https://www.wine-searcher.com/find/i+luoghi+podere+ritorti+bolgheri+superiore/2018/#t4"
"Villa Donoratico Bolgheri 2019";"https://www.vivino.com/IT/en/tenuta-argentiera-villa-donoratico-bolgheri-2019/w/1135624";"https://www.wine-searcher.com/find/tenuta+argentiera+villa+donoratico+bolgheri/2019/#t4"
"Perlato del Bosco 2019";"https://www.vivino.com/IT/en/tua-rita-perlato-del-bosco-2019/w/75819";"https://www.wine-searcher.com/find/tua+rita+perlato+del+bosco/2019/#t4"
"Sorgente Rosso di Montalcino 2013";"https://www.vivino.com/IT/en/salicutti-sorgente-rosso-di-montalcino-2013/w/1233769";"https://www.wine-searcher.com/find/salicutti+sorgente+rosso+di+montalcino/2013/#t4"
"Vigna al Mare Cabernet 2016";"https://www.vivino.com/IT/en/it-i-mandorli-vigna-al-mare-cabernet-2016/w/3559472";"https://www.wine-searcher.com/find/it+i+mandorli+vigna+al+mare+cabernet/2016/#t4"
"Riserva Ducale Oro Chianti Classico (Gran Selezione Gold) 2015";"https://www.vivino.com/IT/en/ruffino-riserva-ducale-oro-chianti-classico-gran-selezione-gold-2015/w/1231421";"https://www.wine-searcher.com/find/ruffino+riserva+ducale+oro+chianti+classico+gran+selezione+gold/2015/#t4"
"Brunello di Montalcino 2013";"https://www.vivino.com/IT/en/villa-al-cortile-brunello-di-montalcino-2013/w/98399";"https://www.wine-searcher.com/find/villa+al+cortile+brunello+di+montalcino/2013/#t4"
"Riserva Di Fizzano Chianti Classico Gran Selezione 2014";"https://www.vivino.com/IT/en/rocca-delle-macie-riserva-di-fizzano-chianti-classico-gran-selezione-2014/w/1145899";"https://www.wine-searcher.com/find/rocca+delle+macie+riserva+di+fizzano+chianti+classico+gran+selezione/2014/#t4"
"Brunello di Montalcino 2014";"https://www.vivino.com/IT/en/val-de-suga-brunello-di-montalcino-2014/w/1101056";"https://www.wine-searcher.com/find/val+de+suga+brunello+di+montalcino/2014/#t4"
"Leonia Brut Millesimato Pomino 2015";"https://www.vivino.com/IT/en/castello-pomino-leonia-brut-millesimato-pomino-2015/w/1542401";"https://www.wine-searcher.com/find/castello+pomino+leonia+brut+millesimato+pomino/2015/#t4"
"Sogni e Follia Rosso di Montalcino 2016";"https://www.vivino.com/IT/en/podere-le-ripi-sogni-e-follia-rosso-di-montalcino-2016/w/6785365";"https://www.wine-searcher.com/find/podere+le+ripi+sogni+e+follia+rosso+di+montalcino/2016/#t4"
"Chianti Classico 2009";"https://www.vivino.com/IT/en/castello-di-cacchiano-chianti-classico-2009/w/1153607";"https://www.wine-searcher.com/find/castello+di+cacchiano+chianti+classico/2009/#t4"
"Chianti Classico Riserva 2007";"https://www.vivino.com/IT/en/castello-di-querceto-chianti-classico-riserva-2007/w/15634";"https://www.wine-searcher.com/find/castello+di+querceto+chianti+classico+riserva/2007/#t4"
"Borromeo Chianti Classico Riserva 2016";"https://www.vivino.com/IT/en/borgoni-borromeo-chianti-classico-riserva-2016/w/1261751";"https://www.wine-searcher.com/find/borgoni+borromeo+chianti+classico+riserva/2016/#t4"
"Chianti Classico 2006";"https://www.vivino.com/IT/en/riecine-chianti-classico-2006/w/53524";"https://www.wine-searcher.com/find/riecine+chianti+classico/2006/#t4"
"Do Ut Des 2013";"https://www.vivino.com/IT/en/fattoria-carpineta-fontalpino-do-ut-des-2013/w/1174588";"https://www.wine-searcher.com/find/fattoria+carpineta+fontalpino+do+ut+des/2013/#t4"
"Pian del Ciampolo 2019";"https://www.vivino.com/IT/en/montevertine-pian-del-ciampolo-2019/w/15291";"https://www.wine-searcher.com/find/montevertine+pian+del+ciampolo/2019/#t4"
"Nero di Nubi Pinot Nero 2011";"https://www.vivino.com/IT/en/it-felsina-nero-di-nubi-pinot-nero-tuscany-2011/w/6192563";"https://www.wine-searcher.com/find/it+felsina+nero+di+nubi+pinot+nero+tuscany/2011/#t4"
"Millennio Chianti Classico Gran Selezione 2013";"https://www.vivino.com/IT/en/castello-di-cacchiano-millennio-chianti-classico-gran-selezione-2013/w/1206455";"https://www.wine-searcher.com/find/castello+di+cacchiano+millennio+chianti+classico+gran+selezione/2013/#t4"
"Le Maestrelle Toscana 2018";"https://www.vivino.com/IT/en/santa-cristina-le-maestrelle-toscana-2018/w/1159129";"https://www.wine-searcher.com/find/santa+cristina+le+maestrelle+toscana/2018/#t4"
"Tosco Toscana 2020";"https://www.vivino.com/IT/en/it-villa-poggio-salvi-tosco-toscana-2020/w/1183584";"https://www.wine-searcher.com/find/it+villa+poggio+salvi+tosco+toscana/2020/#t4"
"Syra 2018";"https://www.vivino.com/IT/en/azienda-uggiano-syra-tuscany-2018/w/5929420";"https://www.wine-searcher.com/find/azienda+uggiano+syra+tuscany/2018/#t4"
"Bernardeschi Governo 2018";"https://www.vivino.com/IT/en/terrescure-bernardeschi-governo-2018/w/6663622";"https://www.wine-searcher.com/find/terrescure+bernardeschi+governo/2018/#t4"
"Solco da Uve Leggermente Appassite 2020";"https://www.vivino.com/IT/en/piccini-solco-da-uve-leggermente-appassite-2020/w/9549178";"https://www.wine-searcher.com/find/piccini+solco+da+uve+leggermente+appassite/2020/#t4"
"Dogajolo Toscana Rosato 2020";"https://www.vivino.com/IT/en/carpineto-dogajolo-toscana-rosato-2020/w/3250421";"https://www.wine-searcher.com/find/carpineto+dogajolo+toscana+rosato/2020/#t4"
"Neropece 2018";"https://www.vivino.com/IT/en/terrescure-neropece-2018/w/7283624";"https://www.wine-searcher.com/find/terrescure+neropece/2018/#t4"
"La Pettegola Vermentino 2020";"https://www.vivino.com/IT/en/banfi-la-pettegola-vermentino-2020/w/1490590";"https://www.wine-searcher.com/find/banfi+la+pettegola+vermentino/2020/#t4"
"Natio Chianti 2017";"https://www.vivino.com/IT/en/casa-vinicola-luigi-cecchi-e-figli-natio-chianti-2017/w/12126";"https://www.wine-searcher.com/find/casa+vinicola+luigi+cecchi+e+figli+natio+chianti/2017/#t4"
"Pigolaia Bianco 2020";"https://www.vivino.com/IT/en/tirreni-pigolaia-bianco-2020/w/7101416";"https://www.wine-searcher.com/find/tirreni+pigolaia+bianco/2020/#t4"
"Masca 2018";"https://www.vivino.com/IT/en/roccapesta-masca-2018/w/1491781";"https://www.wine-searcher.com/find/roccapesta+masca/2018/#t4"
"Monrosso Chianti 2017";"https://www.vivino.com/IT/en/castello-di-monsanto-monrosso-chianti-2017/w/1161655";"https://www.wine-searcher.com/find/castello+di+monsanto+monrosso+chianti/2017/#t4"
"Rosso di Toscana 2015";"https://www.vivino.com/IT/en/i-veroni-rosso-di-toscana-2015/w/1161329";"https://www.wine-searcher.com/find/i+veroni+rosso+di+toscana/2015/#t4"
"Lohsa Morellino di Scansano 2018";"https://www.vivino.com/IT/en/azienda-agricola-poliziano-lohsa-morellino-di-scansano-2018/w/1426317";"https://www.wine-searcher.com/find/azienda+agricola+poliziano+lohsa+morellino+di+scansano/2018/#t4"
"Poggialupi Toscana 2020";"https://www.vivino.com/IT/en/fattoria-di-rodano-poggialupi-toscana-2020/w/1152659";"https://www.wine-searcher.com/find/fattoria+di+rodano+poggialupi+toscana/2020/#t4"
"Meme Chianti 2019";"https://www.vivino.com/IT/en/fattoria-di-petrognano-meme-chianti-2019/w/1675665";"https://www.wine-searcher.com/find/fattoria+di+petrognano+meme+chianti/2019/#t4"
"Vigna di Pallino Chianti 2018";"https://www.vivino.com/IT/en/tenuta-sette-ponti-vigna-di-pallino-chianti-2018/w/19226";"https://www.wine-searcher.com/find/tenuta+sette+ponti+vigna+di+pallino+chianti/2018/#t4"
"Contessa di Radda Toscana 2018";"https://www.vivino.com/IT/en/geografico-contessa-di-radda-toscana-2018/w/8162578";"https://www.wine-searcher.com/find/geografico+contessa+di+radda+toscana/2018/#t4"
"Terre More Maremma Toscana 2019";"https://www.vivino.com/IT/en/tenuta-ammiraglia-terre-more-maremma-toscana-2019/w/1509262";"https://www.wine-searcher.com/find/tenuta+ammiraglia+terre+more+maremma+toscana/2019/#t4"
"Maremma Toscana Poggio Alla Guardia 2018";"https://www.vivino.com/IT/en/rocca-di-frassinello-maremma-toscana-poggio-alla-guardia-2018/w/11747";"https://www.wine-searcher.com/find/rocca+di+frassinello+maremma+toscana+poggio+alla+guardia/2018/#t4"
"Levigne Chianti Classico Riserva 2015";"https://www.vivino.com/IT/en/istine-levigne-chianti-classico-riserva-2015/w/3311947";"https://www.wine-searcher.com/find/istine+levigne+chianti+classico+riserva/2015/#t4"
"Poggio Rosso Gran Selezione Chianti Classico 2016";"https://www.vivino.com/IT/en/san-felice-poggio-rosso-gran-selezione-chianti-classico-2016/w/5563263";"https://www.wine-searcher.com/find/san+felice+poggio+rosso+gran+selezione+chianti+classico/2016/#t4"
"Leonardo da Vinci Brunello di Montalcino 2015";"https://www.vivino.com/IT/en/cantine-leonardo-da-vinci-leonardo-da-vinci-brunello-di-montalcino-2015/w/15364";"https://www.wine-searcher.com/find/cantine+leonardo+da+vinci+leonardo+da+vinci+brunello+di+montalcino/2015/#t4"
"Leonardo da Vinci Brunello di Montalcino 2017";"https://www.vivino.com/IT/en/cantine-leonardo-da-vinci-leonardo-da-vinci-brunello-di-montalcino-2017/w/15364";"https://www.wine-searcher.com/find/cantine+leonardo+da+vinci+leonardo+da+vinci+brunello+di+montalcino/2017/#t4"
"Ghiaie Della Furba 2016";"https://www.vivino.com/IT/en/tenuta-di-capezzana-ghiaie-della-furba-2016/w/7868";"https://www.wine-searcher.com/find/tenuta+di+capezzana+ghiaie+della+furba/2016/#t4"
"Rossetto di Sangiovese 2018";"https://www.vivino.com/IT/en/altura-30027-rossetto-di-sangiovese-2018/w/5217268";"https://www.wine-searcher.com/find/altura+30027+rossetto+di+sangiovese/2018/#t4"
"Dulcamara 2013";"https://www.vivino.com/IT/en/i-giusti-and-zanza-dulcamara-2013/w/78544";"https://www.wine-searcher.com/find/i+giusti+and+zanza+dulcamara/2013/#t4"
"Lucente 2017";"https://www.vivino.com/IT/en/tenuta-luce-lucente-2017/w/83596";"https://www.wine-searcher.com/find/tenuta+luce+lucente/2017/#t4"
"Vigna Istine Chianti Classico 2015";"https://www.vivino.com/IT/en/istine-vigna-istine-chianti-classico-2015/w/4399089";"https://www.wine-searcher.com/find/istine+vigna+istine+chianti+classico/2015/#t4"
"Colombini Brunello di Montalcino 2015";"https://www.vivino.com/IT/en/fattoria-dei-barbi-colombini-brunello-di-montalcino-2015/w/2040461";"https://www.wine-searcher.com/find/fattoria+dei+barbi+colombini+brunello+di+montalcino/2015/#t4"
"OT Rosso 2016";"https://www.vivino.com/IT/en/oliviero-toscani-ot-rosso-2016/w/1247694";"https://www.wine-searcher.com/find/oliviero+toscani+ot+rosso/2016/#t4"
"I Tre Borri Toscana Rosso 2016";"https://www.vivino.com/IT/en/fattoria-corzano-e-paterno-i-tre-borri-toscana-rosso-tuscany-2016/w/6279366";"https://www.wine-searcher.com/find/fattoria+corzano+e+paterno+i+tre+borri+toscana+rosso+tuscany/2016/#t4"
"Lucente 2013";"https://www.vivino.com/IT/en/tenuta-luce-lucente-2013/w/83596";"https://www.wine-searcher.com/find/tenuta+luce+lucente/2013/#t4"
"Gauggiole Rosso di Montalcino 2018";"https://www.vivino.com/IT/en/castiglion-del-bosco-gauggiole-rosso-di-montalcino-2018/w/8051396";"https://www.wine-searcher.com/find/castiglion+del+bosco+gauggiole+rosso+di+montalcino/2018/#t4"
"Grumarello Carmignano Riserva 2013";"https://www.vivino.com/IT/en/artimino-grumarello-carmignano-riserva-2013/w/1715158";"https://www.wine-searcher.com/find/artimino+grumarello+carmignano+riserva/2013/#t4"
"Morellino di Scansano 2015";"https://www.vivino.com/IT/en/provveditore-morellino-di-scansano-2015/w/1142345";"https://www.wine-searcher.com/find/provveditore+morellino+di+scansano/2015/#t4"
"Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019";"https://www.vivino.com/IT/en/antinori-tuscany-tenuta-tignanello-marchese-antinori-chianti-classico-riserva-2019/w/1654";"https://www.wine-searcher.com/find/antinori+tuscany+tenuta+tignanello+marchese+antinori+chianti+classico+riserva/2019/#t4"
"Aleatico Passito dell'Elba 2016";"https://www.vivino.com/IT/en/acquabona-aleatico-passito-dell-elba-2016/w/1236836";"https://www.wine-searcher.com/find/acquabona+aleatico+passito+dell+elba/2016/#t4"
"L'Albereta Vernaccia di San Gimignano Riserva 2018";"https://www.vivino.com/IT/en/il-colombaio-di-santachiara-l-albereta-vernaccia-di-san-gimignano-riserva-2018/w/1197125";"https://www.wine-searcher.com/find/il+colombaio+di+santachiara+l+albereta+vernaccia+di+san+gimignano+riserva/2018/#t4"
"Montesodi Toscana 2017";"https://www.vivino.com/IT/en/castello-nipozzano-montesodi-toscana-2017/w/20978";"https://www.wine-searcher.com/find/castello+nipozzano+montesodi+toscana/2017/#t4"
"Sangiovese di S. Lucia 2019";"https://www.vivino.com/IT/en/castello-dei-rampolla-sangiovese-di-s-lucia-2019/w/3265611";"https://www.wine-searcher.com/find/castello+dei+rampolla+sangiovese+di+s+lucia/2019/#t4"
"Vino Nobile di Montepulciano Riserva Etichetta Bianca 2016";"https://www.vivino.com/IT/en/podere-boscarelli-vino-nobile-di-montepulciano-riserva-etichetta-bianca-2016/w/5778393";"https://www.wine-searcher.com/find/podere+boscarelli+vino+nobile+di+montepulciano+riserva+etichetta+bianca/2016/#t4"
"Ghiaie Della Furba 2017";"https://www.vivino.com/IT/en/tenuta-di-capezzana-ghiaie-della-furba-2017/w/7868";"https://www.wine-searcher.com/find/tenuta+di+capezzana+ghiaie+della+furba/2017/#t4"
"Villa di Rignana Chianti Classico Gran Selezione 2013";"https://www.vivino.com/IT/en/rignana-villa-di-rignana-chianti-classico-gran-selezione-2013/w/5561319";"https://www.wine-searcher.com/find/rignana+villa+di+rignana+chianti+classico+gran+selezione/2013/#t4"
"Campone Brunello di Montalcino 2015";"https://www.vivino.com/IT/en/frescobaldi-campone-brunello-di-montalcino-2015/w/20995";"https://www.wine-searcher.com/find/frescobaldi+campone+brunello+di+montalcino/2015/#t4"
"Casasilia Chianti Classico Gran Selezione 2018";"https://www.vivino.com/IT/en/poggio-al-sole-casasilia-chianti-classico-gran-selezione-2018/w/1219183";"https://www.wine-searcher.com/find/poggio+al+sole+casasilia+chianti+classico+gran+selezione/2018/#t4"
"Crognolo Toscana 2007";"https://www.vivino.com/IT/en/tenuta-sette-ponti-crognolo-toscana-2007/w/19225";"https://www.wine-searcher.com/find/tenuta+sette+ponti+crognolo+toscana/2007/#t4"
"Crognolo Toscana 2004";"https://www.vivino.com/IT/en/tenuta-sette-ponti-crognolo-toscana-2004/w/19225";"https://www.wine-searcher.com/find/tenuta+sette+ponti+crognolo+toscana/2004/#t4"
"Crognolo Toscana 2005";"https://www.vivino.com/IT/en/tenuta-sette-ponti-crognolo-toscana-2005/w/19225";"https://www.wine-searcher.com/find/tenuta+sette+ponti+crognolo+toscana/2005/#t4"
"Vino Nobile di Montepulciano 2010";"https://www.vivino.com/IT/en/podere-boscarelli-vino-nobile-di-montepulciano-vino-nobile-di-montepulciano-red-wine-2010/w/22690";"https://www.wine-searcher.com/find/podere+boscarelli+vino+nobile+di+montepulciano+vino+nobile+di+montepulciano+red+wine/2010/#t4"
